Date,transactions
2022-05-02,"[{'amount': 121, 'dt': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'price': 158.03898, 'order_id': 'daca82e2cc3a420ebf39cb031fc50a29', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-03,"[{'amount': -121, 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'price': 159.40026, 'order_id': '4f015ec721814eb99bb75658899f00d8', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-04,[]
2022-05-05,[]
2022-05-06,[]
2022-05-09,[]
2022-05-10,"[{'amount': 126, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 154.587255, 'order_id': 'f6ba0e1e0ff7423c8a0145ebc75a3d26', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-11,"[{'amount': -126, 'dt': Timestamp('2022-05-11 20:00:00+0000', tz='UTC'), 'price': 146.42675, 'order_id': '9192b7175d6c4a64a74c32d6414b7654', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-12,"[{'amount': 129, 'dt': Timestamp('2022-05-12 20:00:00+0000', tz='UTC'), 'price': 142.63128, 'order_id': 'e43f6b25989a43b096637fb53ba24ea1', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-13,"[{'amount': 4, 'dt': Timestamp('2022-05-13 20:00:00+0000', tz='UTC'), 'price': 147.183555, 'order_id': '850a3e5db1cf4c258159ac92216009bf', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -129, 'dt': Timestamp('2022-05-13 20:00:00+0000', tz='UTC'), 'price': 147.03644500000001, 'order_id': 'd38b7cd6cf874fa6a5580478771ba78b', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-16,"[{'amount': 126, 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'price': 145.61276999999998, 'order_id': '93a72087cd3541fdb4272375d3c402bd', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -4, 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'price': 145.46723, 'order_id': 'f81559c7ed884a499a33d33e78cbd20a', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-17,"[{'amount': 5, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 149.31462000000002, 'order_id': '3906baa838bd4a8685635c0a7905a221', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -126, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 149.16538, 'order_id': 'e1ef8efd31604e3e8569cbf06b0a78d4', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-18,"[{'amount': -5, 'dt': Timestamp('2022-05-18 20:00:00+0000', tz='UTC'), 'price': 140.74958999999998, 'order_id': 'af539cee74014d72a314eb827b27d2bb', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-19,"[{'amount': 136, 'dt': Timestamp('2022-05-19 20:00:00+0000', tz='UTC'), 'price': 137.418675, 'order_id': 'ebcb61734a1143afae667b02345b5882', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-20,"[{'amount': 3, 'dt': Timestamp('2022-05-20 20:00:00+0000', tz='UTC'), 'price': 137.658795, 'order_id': '26cc507258294b9287410abef47c3d05', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -136, 'dt': Timestamp('2022-05-20 20:00:00+0000', tz='UTC'), 'price': 137.521205, 'order_id': 'b4e83072dc6c4222ad8ef248e5858b57', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-23,"[{'amount': 136, 'dt': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'price': 143.181555, 'order_id': '3a3bd1a5682c4150bc6e2ab96808b4cd', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -3, 'dt': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'price': 143.03844500000002, 'order_id': 'f65d70eacdc14d1d93073cb174807abf', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-24,"[{'amount': -136, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 140.28982000000002, 'order_id': '40e562b2fe014d2f81b95e179c33258f', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-05-25,[]
2022-05-26,[]
2022-05-27,[]
2022-05-31,[]
2022-06-01,[]
2022-06-02,[]
2022-06-03,[]
2022-06-06,[]
2022-06-07,[]
2022-06-08,[]
2022-06-09,[]
2022-06-10,[]
2022-06-13,"[{'amount': 139, 'dt': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'price': 131.94594, 'order_id': 'cbc20b480d9e47ef83ed3f5b8c418f13', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-06-14,"[{'amount': 6, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 132.82638, 'order_id': '83ce1bbf0b73400c97023aab9975eecf', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -139, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 132.69361999999998, 'order_id': '5cd04c5536974c3b92adac749dcb1b4a', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-06-15,"[{'amount': 138, 'dt': Timestamp('2022-06-15 20:00:00+0000', tz='UTC'), 'price': 135.497715, 'order_id': '704a89946ed2449ba17540b314904753', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -6, 'dt': Timestamp('2022-06-15 20:00:00+0000', tz='UTC'), 'price': 135.362285, 'order_id': '529888576f6d461b9364b4a88a53ab9b', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-06-16,"[{'amount': -138, 'dt': Timestamp('2022-06-16 20:00:00+0000', tz='UTC'), 'price': 129.99497, 'order_id': '9265010acf61492bb5dd377bbdf019f3', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-06-17,"[{'amount': 146, 'dt': Timestamp('2022-06-17 20:00:00+0000', tz='UTC'), 'price': 131.62578, 'order_id': '519ec39fc8614ba3b5168aa9ac05e235', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-06-21,"[{'amount': -146, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 135.802065, 'order_id': 'b65a2d8262a64d35b3a64d9c6f2e2eda', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-06-22,[]
2022-06-23,[]
2022-06-24,[]
2022-06-27,[]
2022-06-28,[]
2022-06-29,[]
2022-06-30,[]
2022-07-01,[]
2022-07-05,[]
2022-07-06,[]
2022-07-07,[]
2022-07-08,[]
2022-07-11,[]
2022-07-12,[]
2022-07-13,[]
2022-07-14,[]
2022-07-15,[]
2022-07-18,[]
2022-07-19,[]
2022-07-20,[]
2022-07-21,[]
2022-07-22,[]
2022-07-25,[]
2022-07-26,[]
2022-07-27,[]
2022-07-28,[]
2022-07-29,[]
2022-08-01,[]
2022-08-02,[]
2022-08-03,[]
2022-08-04,[]
2022-08-05,[]
2022-08-08,[]
2022-08-09,[]
2022-08-10,[]
2022-08-11,[]
2022-08-12,[]
2022-08-15,[]
2022-08-16,[]
2022-08-17,[]
2022-08-18,[]
2022-08-19,[]
2022-08-22,[]
2022-08-23,[]
2022-08-24,[]
2022-08-25,[]
2022-08-26,[]
2022-08-29,[]
2022-08-30,[]
2022-08-31,"[{'amount': 120, 'dt': Timestamp('2022-08-31 20:00:00+0000', tz='UTC'), 'price': 157.29861, 'order_id': '1f43f14f69724b52bcca15602331b50a', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-09-01,"[{'amount': 1, 'dt': Timestamp('2022-09-01 20:00:00+0000', tz='UTC'), 'price': 158.03898, 'order_id': '1684d2673d814f85947fb75b3e51ca5c', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -120, 'dt': Timestamp('2022-09-01 20:00:00+0000', tz='UTC'), 'price': 157.88102, 'order_id': '1d4ae337b9dc4d1c9bba1eaacc9e7685', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-09-02,"[{'amount': 120, 'dt': Timestamp('2022-09-02 20:00:00+0000', tz='UTC'), 'price': 155.887905, 'order_id': 'ea78c04eecf54f6f89cc3fe91c11200b', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2022-09-02 20:00:00+0000', tz='UTC'), 'price': 155.73209500000002, 'order_id': '39d5880b748948bbb5c5b5a39fde4e88', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-09-06,"[{'amount': 2, 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'price': 154.607265, 'order_id': '73436236af154bf38bac1e4b1f48c8b4', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -120, 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'price': 154.452735, 'order_id': 'c7dae30348274916982edfb9906f5e26', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-09-07,"[{'amount': 121, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 156.03798, 'order_id': '23d6b4f25c2149fc8d20a933e2090134', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -2, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 155.88202, 'order_id': 'f9b30d9ebef247df95b5bde0d6e496f6', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-09-08,"[{'amount': -121, 'dt': Timestamp('2022-09-08 20:00:00+0000', tz='UTC'), 'price': 154.38277000000002, 'order_id': 'd34dd7a17c344087a8b49b4cd3d36053', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-09-09,[]
2022-09-12,[]
2022-09-13,[]
2022-09-14,[]
2022-09-15,[]
2022-09-16,[]
2022-09-19,[]
2022-09-20,[]
2022-09-21,[]
2022-09-22,[]
2022-09-23,[]
2022-09-26,[]
2022-09-27,[]
2022-09-28,[]
2022-09-29,[]
2022-09-30,"[{'amount': 133, 'dt': Timestamp('2022-09-30 20:00:00+0000', tz='UTC'), 'price': 138.2691, 'order_id': '4a1990a3791941c281834b27c361819e', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-10-03,"[{'amount': 5, 'dt': Timestamp('2022-10-03 20:00:00+0000', tz='UTC'), 'price': 142.52122500000002, 'order_id': '6b210c1ca8be4f98ac822b71a2315321', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -133, 'dt': Timestamp('2022-10-03 20:00:00+0000', tz='UTC'), 'price': 142.37877500000002, 'order_id': 'a94cca2271884001acb1bbbfa07639eb', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-10-04,"[{'amount': 129, 'dt': Timestamp('2022-10-04 20:00:00+0000', tz='UTC'), 'price': 146.17305, 'order_id': '814f8cf4b4d04c508e6f6bba3c97a4e8', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -5, 'dt': Timestamp('2022-10-04 20:00:00+0000', tz='UTC'), 'price': 146.02695, 'order_id': 'bb619c95879f413d860677e87515e7a7', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-10-05,"[{'amount': -129, 'dt': Timestamp('2022-10-05 20:00:00+0000', tz='UTC'), 'price': 146.3268, 'order_id': 'c31d45fb4801470ebe131f1cad307f30', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-10-06,[]
2022-10-07,[]
2022-10-10,"[{'amount': 137, 'dt': Timestamp('2022-10-10 20:00:00+0000', tz='UTC'), 'price': 140.49021000000002, 'order_id': '9e138bc0461a4b7d82ec70d6f65c7cbb', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-10-11,"[{'amount': -137, 'dt': Timestamp('2022-10-11 20:00:00+0000', tz='UTC'), 'price': 138.91051, 'order_id': 'c428368dbaf8425f83393286a9527d8f', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-10-12,"[{'amount': 137, 'dt': Timestamp('2022-10-12 20:00:00+0000', tz='UTC'), 'price': 138.40917000000002, 'order_id': 'cc6c8bef0f71480c8af8246aa572a407', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-10-13,"[{'amount': 1, 'dt': Timestamp('2022-10-13 20:00:00+0000', tz='UTC'), 'price': 143.061495, 'order_id': 'e45584140b0c423e9337752c3c9016f9', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -137, 'dt': Timestamp('2022-10-13 20:00:00+0000', tz='UTC'), 'price': 142.918505, 'order_id': '7530833044da4150ac33f85e135565f9', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-10-14,"[{'amount': -1, 'dt': Timestamp('2022-10-14 20:00:00+0000', tz='UTC'), 'price': 138.31081, 'order_id': 'd78c660341614278bfdbf3307cbd118f', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-10-17,[]
2022-10-18,[]
2022-10-19,[]
2022-10-20,[]
2022-10-21,[]
2022-10-24,[]
2022-10-25,[]
2022-10-26,[]
2022-10-27,[]
2022-10-28,[]
2022-10-31,[]
2022-11-01,[]
2022-11-02,[]
2022-11-03,[]
2022-11-04,[]
2022-11-07,[]
2022-11-08,[]
2022-11-09,[]
2022-11-10,"[{'amount': 142, 'dt': Timestamp('2022-11-10 21:00:00+0000', tz='UTC'), 'price': 146.943435, 'order_id': 'ee998d3b379c48c1b81758eb0527766d', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-11-11,"[{'amount': -142, 'dt': Timestamp('2022-11-11 21:00:00+0000', tz='UTC'), 'price': 149.62515000000002, 'order_id': '83bca1ffdbf84b929b5fb8e1127d0f43', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-11-14,[]
2022-11-15,[]
2022-11-16,[]
2022-11-17,[]
2022-11-18,[]
2022-11-21,[]
2022-11-22,[]
2022-11-23,[]
2022-11-25,[]
2022-11-28,[]
2022-11-29,[]
2022-11-30,[]
2022-12-01,[]
2022-12-02,[]
2022-12-05,[]
2022-12-06,[]
2022-12-07,[]
2022-12-08,[]
2022-12-09,[]
2022-12-12,[]
2022-12-13,[]
2022-12-14,[]
2022-12-15,[]
2022-12-16,"[{'amount': 141, 'dt': Timestamp('2022-12-16 21:00:00+0000', tz='UTC'), 'price': 134.57725499999998, 'order_id': '6ecb0cc60d184b6c86a326b447d70b79', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-12-19,"[{'amount': 2, 'dt': Timestamp('2022-12-19 21:00:00+0000', tz='UTC'), 'price': 132.436185, 'order_id': '3e44129d3a15421bb4c06a083365442b', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -141, 'dt': Timestamp('2022-12-19 21:00:00+0000', tz='UTC'), 'price': 132.30381500000001, 'order_id': '2d30ff1165c140dcae76f426e3af85be', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-12-20,"[{'amount': 143, 'dt': Timestamp('2022-12-20 21:00:00+0000', tz='UTC'), 'price': 132.36615, 'order_id': '67587eda7e5a4652a14f53ffc470e237', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -2, 'dt': Timestamp('2022-12-20 21:00:00+0000', tz='UTC'), 'price': 132.23385000000002, 'order_id': 'da67befcb68c4fc595e0f9a8f9a66665', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-12-21,"[{'amount': 2, 'dt': Timestamp('2022-12-21 21:00:00+0000', tz='UTC'), 'price': 135.51772499999998, 'order_id': '566eb5c9a4c84ab0955a736482b7b8ec', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -143, 'dt': Timestamp('2022-12-21 21:00:00+0000', tz='UTC'), 'price': 135.382275, 'order_id': '2ff71e634ad94e73a7b57566277d98bd', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-12-22,"[{'amount': -2, 'dt': Timestamp('2022-12-22 21:00:00+0000', tz='UTC'), 'price': 132.163885, 'order_id': 'd703d1daa9d343119873725a37a966ac', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-12-23,"[{'amount': 146, 'dt': Timestamp('2022-12-23 21:00:00+0000', tz='UTC'), 'price': 131.92593000000002, 'order_id': 'bcd43f7312d948b580378a3aa3279ec5', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-12-27,"[{'amount': -146, 'dt': Timestamp('2022-12-27 21:00:00+0000', tz='UTC'), 'price': 129.964985, 'order_id': 'a282b2a21fc0406ca13f84affcaac1a6', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-12-28,"[{'amount': 148, 'dt': Timestamp('2022-12-28 21:00:00+0000', tz='UTC'), 'price': 126.10302, 'order_id': 'fec029f0fdf54d54b40325a2d5d06d71', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-12-29,"[{'amount': 5, 'dt': Timestamp('2022-12-29 21:00:00+0000', tz='UTC'), 'price': 129.67480500000002, 'order_id': 'a57f402a5abc4be48729212675479ac7', 'sid': Equity(2 [AAPL]), 'commission': None}, {'amount': -148, 'dt': Timestamp('2022-12-29 21:00:00+0000', tz='UTC'), 'price': 129.545195, 'order_id': 'bf36aec8192846a4a6ce1b7864c62288', 'sid': Equity(2 [AAPL]), 'commission': None}]"
2022-12-30,"[{'amount': -5, 'dt': Timestamp('2022-12-30 21:00:00+0000', tz='UTC'), 'price': 129.865035, 'order_id': '60a530d6deab450cb0c5cce591f208bc', 'sid': Equity(2 [AAPL]), 'commission': None}]"
